run_uid,policy_id,cohort,step_uid,step_idx,used_data_stage_uid,table_code,status,sum_assured,entry_date,npdd,ltd_payment_term,entry_age_1,gender_1,entry_age_2,gender_2,joint_val_age,premium_frequency,modal_premium,unsmoothed_asset_share,smoothed_asset_share,surrender_benefit,death_benefit,exit_bonus_rate,unpaid_premiums,death_uplift_factor,guaranteed_death_benefit,title,type
40b70255-1c18-488f-821c-492a2835c810,P42681031,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,PP,320.76,1993-05-19,2025-02-01,54,21,FEMALE,NA,NA,NA,MONTHLY,0.99,3252.7515,3318.8748,3352.0635,3938.2532,0.01,0,1.1748743,1873.2384,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P42681031,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,PP,320.76,1993-05-19,2025-02-01,54,21,FEMALE,NA,NA,NA,MONTHLY,0.99,3252.7515,3318.8748,3352.0635,3938.2532,0.01,0,1.1748743,1873.2384,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P42681031,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,PP,320.76,1993-05-19,2025-02-01,54,21,FEMALE,NA,NA,NA,MONTHLY,0.99,3260.9106,3320.319,3353.5222,3939.967,0.01,0,1.1748743,1873.2384,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42681031,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,92ae5c91-e2f7-4112-8063-b143c467e4b3,T70,PP,320.76,1993-05-19,2025-02-01,54,21,FEMALE,NA,NA,NA,MONTHLY,0.99,3244.7273,3334.7822,3368.13,3957.1294,0.01,0,1.1748743,1873.2384,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.8244062,0.8392831,0.8476759,272.7225,0.01,0,1.0733579,272.7225,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.8244062,0.8392831,0.8476759,272.7225,0.01,0,1.0733579,272.7225,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.8244062,0.8392831,0.8476759,272.7225,0.01,0,1.0733579,272.7225,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.8244062,0.8392831,0.8476759,272.7225,0.01,0,1.0733579,272.7225,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.8244062,0.8392831,0.8476759,272.7225,0.01,0,1.0733579,272.7225,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.8246213,0.8392968,0.8476898,272.7225,0.01,0,1.0733579,272.7225,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.7629331,0.7765107,0.7842758,272.7225,0.01,0,1.0733579,272.7225,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.7667383,0.7802641,0.7880667,272.7225,0.01,0,1.0733579,272.7225,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.7667383,0.7802641,0.7880667,272.7225,0.01,0,1.0733579,272.7225,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.7667383,0.7802641,0.7880667,272.7225,0.01,0,1.0733579,272.7225,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.7667383,0.7802641,0.7880667,272.7225,0.01,0,1.0733579,272.7225,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.76175445,0.7751924,0.7829443,272.7225,0.01,0,1.0733579,272.7225,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.70706826,0.71954143,0.72673684,272.7225,0.01,0,1.0733579,272.7225,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.71059483,0.72294223,0.7301716,272.7225,0.01,0,1.0733579,272.7225,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P42893366,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,T70,AP,35.65,1981-03-20,2004-03-20,23,52,MALE,NA,NA,NA,YEARLY,3.1,0.71059483,0.72294223,0.7301716,273.079,0.01,0,1.0733579,273.079,Closing Guaranteed Death Benefit,SOURCE_CHANGE
